"name","param","est","se","N","bic","rr","rr_low","rr_high"
"2017-2019","commune9202",-0.18307757873872,0.00645189381331364,11772,59250.300165722,-16.7296446860151,-17.7760275347243,-15.6699455618543
"2017-2019","commune9203",-0.237422006918553,0.00740036210840024,11772,59250.300165722,-21.1341601518827,-22.2698300746541,-19.9818976219586
"2017-2019","commune9204",-0.0574341493644413,0.00693336748420107,11772,59250.300165722,-5.58159365400053,-6.85600432002784,-4.28974630261494
"2017-2019","commune9205",-0.32383643232698,0.00971660048015143,11772,59250.300165722,-27.6631447585416,-29.027731465668,-26.2723210870384
"2017-2019","commune9206",-0.0490242264814276,0.00622571886655472,11772,59250.300165722,-4.78419380205236,-5.9389959971374,-3.61521391320453
"2017-2019","commune9207",-0.364197231879809,0.00752468441859527,11772,59250.300165722,-30.5245846438802,-31.5417156171976,-29.49234146864
"2017-2019","commune9208",-0.197993476420751,0.00789360046845593,11772,59250.300165722,-17.9624795096962,-19.2219514181564,-16.6833702181097
"2017-2019","commune9209",-0.261908839626203,0.00621292631012001,11772,59250.300165722,-23.0418824182364,-23.9733443680143,-22.0990084004586
"2017-2019","commune9210",0.00995056029437253,0.00613217800098875,11772,59250.300165722,1.00002317356432,-0.206637069801204,2.22127385561397
"2017-2019","commune9211",-0.0963319409822957,0.00602612206870804,11772,59250.300165722,-9.18374903252352,-10.2500881001059,-8.10474054852637
"2017-2019","commune10101",-0.237438001572878,0.00878179385219214,11772,59250.300165722,-21.1354215736412,-22.4812479935501,-19.7662298555864
"2017-2019","commune10102",-0.234036409074097,0.0103200326735914,11772,59250.300165722,-20.8666996330892,-22.4512700064695,-19.2497513823612
"2017-2019","commune10103",-0.347625461010859,0.0108304942396429,11772,59250.300165722,-29.3636612694519,-30.8473101401448,-27.8481811861775
"2017-2019","commune10104",-0.20153911098911,0.00846548085681551,11772,59250.300165722,-18.2528395188174,-19.5980256464486,-16.8851474050767
"2017-2019","commune10105",-0.198209134689286,0.00812808155997592,11772,59250.300165722,-17.9801696717366,-19.2764776739945,-16.6630447577744
"2017-2019","commune10106",-0.359807092558649,0.00873571828227517,11772,59250.300165722,-30.2189073991768,-31.403529319915,-29.0138277335841
"2017-2019","commune10107",-0.150500590466814,0.00868087920276303,11772,59250.300165722,-13.9722777957887,-15.4236165432196,-12.4960339380456
"2017-2019","commune10108",-0.422628577924349,0.00956289009674042,11772,59250.300165722,-34.4678011031498,-35.6846489714089,-33.2279304462281
"2017-2019","commune10109",-0.290520906968804,0.00852310001158448,11772,59250.300165722,-25.2126106627473,-26.4515771930303,-23.9527730110373
"2017-2019","commune10201",-0.169395275140598,0.00933279780530566,11772,59250.300165722,-15.5824844024115,-17.1126358977487,-14.0240853735203
"2017-2019","commune10202",-0.212362841257676,0.00993737969794073,11772,59250.300165722,-19.1328774956591,-20.6927078805283,-17.5423680803435
"2017-2019","commune10203",-0.28162856423071,0.00960942752299568,11772,59250.300165722,-24.5446099202691,-25.9524729992604,-23.1099791890756
"2017-2019","commune10204",-0.284681882456118,0.00950059575055379,11772,59250.300165722,-24.7746478697575,-26.162470226681,-23.360740527322
"2017-2019","commune10205",-0.282350095824348,0.00927648022459821,11772,59250.300165722,-24.5990337315111,-25.9575787622134,-23.215561847127
"2017-2019","commune10206",-0.309370721849749,0.0100272098543348,11772,59250.300165722,-26.6091356382132,-28.037429273643,-25.1524936171098
"2017-2019","commune10207",-0.196066128939207,0.0107115481412604,11772,59250.300165722,-17.8042122321603,-19.5118939407103,-16.0602993714501
"2017-2019","commune10208",-0.215044099923079,0.010794052187483,11772,59250.300165722,-19.3494127453875,-21.0377615586846,-17.6249641232243
"2017-2019","commune10209",-0.237396028000226,0.00976802965275277,11772,59250.300165722,-21.1321112760569,-22.6277012020192,-19.6076119178897
"2017-2019","commune10210",-0.17439444268218,0.0100526335801396,11772,59250.300165722,-16.0034485943493,-17.6422484525508,-14.3320389948087
"2017-2019","commune10301",-0.155959525143657,0.0069727048934827,11772,59250.300165722,-14.4406180292854,-15.601961631434,-13.2632939732268
"2017-2019","commune10302",-0.235926370574611,0.00917803074439808,11772,59250.300165722,-21.0161172829123,-22.4242502479641,-19.5824242884235
"2017-2019","commune10303",-0.141497339782899,0.00792385374293651,11772,59250.300165722,-13.1942515196814,-14.5319952147922,-11.8355694839797
"2017-2019","commune10304",-0.164960540848548,0.00857488909941804,11772,59250.300165722,-15.2072838085895,-16.6204677561495,-13.770148073152
