CODIGO_COMUNA_RESIDENCIA,Year,Gender,Death_count_all_cause,Mean_age,Age group
2203,1999,Mujer,3,90.33333333333333,75+
2203,2000,Hombre,3,79.33333333333333,75+
2203,2000,Mujer,4,87.5,75+
2203,2001,Hombre,2,82.5,75+
2203,2001,Mujer,4,85.0,75+
2203,2002,Hombre,4,83.75,75+
2203,2002,Mujer,5,84.8,75+
2203,2003,Hombre,3,86.33333333333333,75+
2203,2003,Mujer,7,86.14285714285714,75+
2203,2004,Hombre,1,86.0,75+
2203,2004,Mujer,2,88.0,75+
2203,2005,Hombre,4,80.0,75+
2203,2005,Mujer,2,85.5,75+
2203,2006,Hombre,3,85.0,75+
2203,2006,Mujer,2,90.5,75+
2203,2007,Hombre,5,83.4,75+
2203,2007,Mujer,3,91.33333333333333,75+
2203,2008,Hombre,3,80.33333333333333,75+
2203,2008,Mujer,3,86.0,75+
2203,2009,Hombre,2,84.5,75+
2203,2009,Mujer,4,92.0,75+
2203,2010,Hombre,3,87.66666666666667,75+
2203,2010,Mujer,2,81.5,75+
2203,2011,Hombre,2,75.5,75+
2203,2011,Mujer,2,94.0,75+
2203,2012,Mujer,4,86.5,75+
2203,2013,Hombre,2,83.5,75+
2203,2013,Mujer,6,84.33333333333333,75+
2203,2014,Hombre,7,85.0,75+
2203,2014,Mujer,3,97.0,75+
2203,2015,Hombre,5,79.8,75+
2203,2015,Mujer,6,87.0,75+
2203,2016,Hombre,4,83.75,75+
2203,2016,Mujer,3,94.0,75+
2203,2017,Hombre,4,89.5,75+
2203,2017,Mujer,10,84.6,75+
2203,2018,Hombre,10,83.4,75+
2203,2018,Mujer,5,82.8,75+
2203,2019,Hombre,4,89.0,75+
2203,2019,Mujer,6,83.0,75+
2301,1990,Hombre,39,82.17948717948718,75+
2301,1990,Mujer,26,81.38461538461539,75+
2301,1991,Hombre,28,83.32142857142857,75+
2301,1991,Mujer,32,84.09375,75+
2301,1992,Hombre,21,82.19047619047619,75+
2301,1992,Mujer,30,83.2,75+
2301,1993,Hombre,44,80.81818181818181,75+
2301,1993,Mujer,39,84.43589743589743,75+
2301,1994,Hombre,31,81.29032258064517,75+
2301,1994,Mujer,34,83.38235294117646,75+
2301,1995,Hombre,33,80.78787878787878,75+
2301,1995,Mujer,34,83.44117647058823,75+
2301,1996,Hombre,13,82.53846153846153,75+
2301,1996,Mujer,42,84.28571428571429,75+
2301,1997,Hombre,29,81.86206896551724,75+
2301,1997,Mujer,39,85.2051282051282,75+
2301,1998,Hombre,32,81.5,75+
2301,1998,Mujer,43,82.04651162790698,75+
2301,1999,Hombre,27,82.55555555555556,75+
2301,1999,Mujer,47,83.42553191489361,75+
2301,2000,Hombre,38,81.1842105263158,75+
2301,2000,Mujer,49,84.48979591836735,75+
2301,2001,Hombre,41,80.39024390243902,75+
2301,2001,Mujer,43,83.11627906976744,75+
2301,2002,Hombre,20,80.0,75+
2301,2002,Mujer,28,81.42857142857143,75+
2301,2003,Hombre,33,81.93939393939394,75+
2301,2003,Mujer,39,85.53846153846153,75+
2301,2004,Hombre,32,81.40625,75+
2301,2004,Mujer,45,83.0,75+
2301,2005,Hombre,42,81.19047619047619,75+
2301,2005,Mujer,55,83.67272727272727,75+
2301,2006,Hombre,27,82.62962962962963,75+
2301,2006,Mujer,45,83.6,75+
2301,2007,Hombre,23,79.65217391304348,75+
2301,2007,Mujer,37,85.5945945945946,75+
2301,2008,Hombre,27,80.85185185185185,75+
2301,2008,Mujer,42,83.71428571428571,75+
2301,2009,Hombre,29,81.20689655172414,75+
2301,2009,Mujer,32,84.40625,75+
2301,2010,Hombre,29,81.13793103448276,75+
2301,2010,Mujer,48,84.8125,75+
2301,2011,Hombre,26,81.96153846153847,75+
2301,2011,Mujer,38,83.71052631578948,75+
2301,2012,Hombre,29,82.3103448275862,75+
2301,2012,Mujer,52,83.59615384615384,75+
2301,2013,Hombre,35,82.2,75+
2301,2013,Mujer,49,83.04081632653062,75+
2301,2014,Hombre,25,82.76,75+
2301,2014,Mujer,53,84.9622641509434,75+
2301,2015,Hombre,45,82.71111111111111,75+
2301,2015,Mujer,56,83.98214285714286,75+
2301,2016,Hombre,36,81.52777777777777,75+
2301,2016,Mujer,39,84.41025641025641,75+
2301,2017,Hombre,37,83.35135135135135,75+
2301,2017,Mujer,51,85.31372549019608,75+
2301,2018,Hombre,43,82.86046511627907,75+
2301,2018,Mujer,57,85.52631578947368,75+
2301,2019,Hombre,28,82.10714285714286,75+
2301,2019,Mujer,64,85.125,75+
2302,1990,Hombre,3,83.33333333333333,75+
2302,1990,Mujer,4,84.25,75+
2302,1991,Hombre,2,84.0,75+
2302,1991,Mujer,2,84.5,75+
2302,1992,Hombre,4,82.0,75+
2302,1992,Mujer,4,86.0,75+
2302,1993,Hombre,4,82.5,75+
2302,1993,Mujer,1,81.0,75+
2302,1994,Hombre,1,81.0,75+
2302,1994,Mujer,1,91.0,75+
2302,1995,Hombre,1,89.0,75+
2302,1995,Mujer,1,84.0,75+
2302,1996,Hombre,3,82.66666666666667,75+
2302,1996,Mujer,1,95.0,75+
2302,1997,Hombre,1,86.0,75+
2302,1997,Mujer,3,85.33333333333333,75+
2302,1998,Mujer,4,76.25,75+
2302,1999,Mujer,3,83.0,75+
2302,2000,Mujer,2,91.0,75+
2302,2001,Hombre,1,78.0,75+
2302,2001,Mujer,1,76.0,75+
2302,2002,Hombre,2,88.0,75+
2302,2002,Mujer,4,84.5,75+
2302,2003,Hombre,1,80.0,75+
2302,2003,Mujer,3,86.33333333333333,75+
2302,2004,Hombre,1,87.0,75+
2302,2004,Mujer,1,98.0,75+
2302,2005,Hombre,2,83.5,75+
2302,2005,Mujer,1,86.0,75+
2302,2006,Hombre,3,81.33333333333333,75+
2302,2006,Mujer,1,87.0,75+
2302,2007,Mujer,2,80.5,75+
2302,2008,Hombre,2,85.0,75+
2302,2008,Mujer,2,78.0,75+
2302,2010,Hombre,3,86.33333333333333,75+
2302,2011,Hombre,4,81.25,75+
2302,2011,Mujer,1,78.0,75+
2302,2012,Mujer,2,84.5,75+
2302,2013,Mujer,2,87.5,75+
2302,2014,Hombre,3,87.66666666666667,75+
2302,2014,Mujer,2,77.0,75+
2302,2015,Hombre,2,75.5,75+
2302,2015,Mujer,1,80.0,75+
2302,2016,Hombre,1,76.0,75+
2302,2016,Mujer,1,100.0,75+
2302,2017,Hombre,1,78.0,75+
2302,2018,Hombre,4,79.5,75+
2302,2018,Mujer,2,90.5,75+
2302,2019,Hombre,2,86.0,75+
2302,2019,Mujer,2,85.0,75+
3101,1990,Hombre,95,82.12631578947368,75+
3101,1990,Mujer,96,85.0625,75+
3101,1991,Hombre,95,81.77894736842106,75+
3101,1991,Mujer,104,84.72115384615384,75+
3101,1992,Hombre,76,82.25,75+
3101,1992,Mujer,76,83.21052631578948,75+
3101,1993,Hombre,96,81.02083333333333,75+
3101,1993,Mujer,105,83.80952380952381,75+
3101,1994,Hombre,99,82.4040404040404,75+
3101,1994,Mujer,100,84.06,75+
3101,1995,Hombre,90,83.04444444444445,75+
3101,1995,Mujer,94,84.44680851063829,75+
3101,1996,Hombre,88,82.07954545454545,75+
3101,1996,Mujer,102,84.92156862745098,75+
3101,1997,Hombre,87,81.24137931034483,75+
3101,1997,Mujer,108,84.8425925925926,75+
3101,1998,Hombre,100,83.38,75+
3101,1998,Mujer,120,84.65833333333333,75+
3101,1999,Hombre,118,82.63559322033899,75+
3101,1999,Mujer,101,85.60396039603961,75+
3101,2000,Hombre,102,82.05882352941177,75+
3101,2000,Mujer,117,84.98290598290598,75+
3101,2001,Hombre,93,82.53763440860214,75+
3101,2001,Mujer,131,84.82442748091603,75+
3101,2002,Hombre,120,82.00833333333334,75+
3101,2002,Mujer,127,85.51181102362204,75+
3101,2003,Hombre,115,82.59130434782608,75+
3101,2003,Mujer,130,84.79230769230769,75+
3101,2004,Hombre,113,81.78761061946902,75+
3101,2004,Mujer,132,84.86363636363636,75+
3101,2005,Hombre,149,81.90604026845638,75+
3101,2005,Mujer,141,84.07801418439716,75+
3101,2006,Hombre,124,81.66129032258064,75+
3101,2006,Mujer,152,83.98026315789474,75+
3101,2007,Hombre,147,81.85034013605443,75+
3101,2007,Mujer,173,85.24277456647398,75+
3101,2008,Hombre,140,81.87142857142857,75+
3101,2008,Mujer,146,84.27397260273973,75+
3101,2009,Hombre,151,81.72185430463576,75+
3101,2009,Mujer,169,85.11834319526628,75+
3101,2010,Hombre,169,82.58579881656804,75+
3101,2010,Mujer,165,84.52727272727273,75+
3101,2011,Hombre,163,82.34969325153374,75+
3101,2011,Mujer,183,84.3224043715847,75+
3101,2012,Hombre,156,83.00641025641026,75+
3101,2012,Mujer,196,85.60714285714286,75+
3101,2013,Hombre,181,83.7182320441989,75+
3101,2013,Mujer,177,85.14689265536722,75+
3101,2014,Hombre,181,82.95580110497238,75+
3101,2014,Mujer,167,85.26347305389221,75+
3101,2015,Hombre,172,83.96511627906976,75+
3101,2015,Mujer,194,85.38144329896907,75+
3101,2016,Hombre,177,83.045197740113,75+
3101,2016,Mujer,179,85.86033519553072,75+
3101,2017,Hombre,199,83.03517587939699,75+
3101,2017,Mujer,218,85.58715596330275,75+
3101,2018,Hombre,210,84.24761904761905,75+
3101,2018,Mujer,220,85.25454545454545,75+
3101,2019,Hombre,187,83.36898395721926,75+
3101,2019,Mujer,214,85.54205607476635,75+
3102,1990,Hombre,4,84.0,75+
3102,1990,Mujer,2,88.5,75+
3102,1991,Hombre,4,80.75,75+
3102,1991,Mujer,5,82.0,75+
3102,1992,Hombre,6,81.33333333333333,75+
3102,1992,Mujer,4,78.0,75+
3102,1993,Mujer,5,84.2,75+
3102,1994,Hombre,8,80.25,75+
3102,1994,Mujer,4,80.25,75+
3102,1995,Hombre,5,77.0,75+
3102,1995,Mujer,9,85.22222222222223,75+
3102,1996,Hombre,7,83.14285714285714,75+
3102,1996,Mujer,7,86.28571428571429,75+
3102,1997,Hombre,10,84.6,75+
3102,1997,Mujer,6,81.0,75+
3102,1998,Hombre,9,86.66666666666667,75+
3102,1998,Mujer,4,85.0,75+
3102,1999,Hombre,13,81.53846153846153,75+
3102,1999,Mujer,8,84.25,75+
3102,2000,Hombre,8,81.25,75+
3102,2000,Mujer,3,90.66666666666667,75+
3102,2001,Hombre,9,82.55555555555556,75+
3102,2001,Mujer,5,80.2,75+
3102,2002,Hombre,6,80.66666666666667,75+
3102,2002,Mujer,11,86.27272727272727,75+
3102,2003,Hombre,9,87.44444444444444,75+
3102,2003,Mujer,17,83.23529411764706,75+
3102,2004,Hombre,10,82.1,75+
3102,2004,Mujer,4,80.75,75+
3102,2005,Hombre,9,83.44444444444444,75+
3102,2005,Mujer,12,84.0,75+
3102,2006,Hombre,9,80.55555555555556,75+
3102,2006,Mujer,7,83.28571428571429,75+
3102,2007,Hombre,12,81.16666666666667,75+
3102,2007,Mujer,5,83.8,75+
3102,2008,Hombre,11,82.63636363636364,75+
3102,2008,Mujer,13,83.3076923076923,75+
3102,2009,Hombre,11,82.45454545454545,75+
3102,2009,Mujer,5,82.8,75+
3102,2010,Hombre,14,82.85714285714286,75+
3102,2010,Mujer,16,85.875,75+
3102,2011,Hombre,14,81.35714285714286,75+
3102,2011,Mujer,15,85.66666666666667,75+
3102,2012,Hombre,19,83.84210526315789,75+
3102,2012,Mujer,10,86.8,75+
3102,2013,Hombre,14,82.64285714285714,75+
3102,2013,Mujer,17,85.05882352941177,75+
3102,2014,Hombre,12,82.25,75+
3102,2014,Mujer,20,84.85,75+
3102,2015,Hombre,18,80.44444444444444,75+
3102,2015,Mujer,14,85.64285714285714,75+
3102,2016,Hombre,17,81.6470588235294,75+
3102,2016,Mujer,21,86.76190476190476,75+
3102,2017,Hombre,23,82.34782608695652,75+
3102,2017,Mujer,23,89.08695652173913,75+
3102,2018,Hombre,16,83.875,75+
3102,2018,Mujer,15,83.13333333333334,75+
3102,2019,Hombre,19,84.47368421052632,75+
3102,2019,Mujer,18,83.22222222222223,75+
3103,1990,Hombre,8,81.25,75+
3103,1990,Mujer,4,83.5,75+
3103,1991,Hombre,4,87.75,75+
3103,1991,Mujer,7,82.42857142857143,75+
3103,1992,Hombre,6,80.16666666666667,75+
3103,1992,Mujer,3,80.66666666666667,75+
3103,1993,Hombre,8,81.375,75+
3103,1993,Mujer,4,83.25,75+
3103,1994,Hombre,2,80.0,75+
3103,1994,Mujer,3,81.0,75+
3103,1995,Hombre,7,81.0,75+
3103,1995,Mujer,8,86.625,75+
3103,1996,Hombre,4,80.75,75+
3103,1996,Mujer,7,85.57142857142857,75+
3103,1997,Hombre,8,78.5,75+
3103,1997,Mujer,10,83.9,75+
3103,1998,Hombre,8,81.375,75+
3103,1998,Mujer,7,83.85714285714286,75+
3103,1999,Hombre,6,86.66666666666667,75+
3103,1999,Mujer,2,84.5,75+
3103,2000,Hombre,8,79.0,75+
3103,2000,Mujer,5,81.2,75+
3103,2001,Hombre,10,82.1,75+
3103,2001,Mujer,4,83.0,75+
3103,2002,Hombre,10,81.4,75+
3103,2002,Mujer,8,87.5,75+
3103,2003,Hombre,14,82.21428571428571,75+
3103,2003,Mujer,8,87.125,75+
3103,2004,Hombre,12,84.0,75+
3103,2004,Mujer,6,86.16666666666667,75+
3103,2005,Hombre,15,82.2,75+
3103,2005,Mujer,9,87.0,75+
3103,2006,Hombre,15,85.86666666666666,75+
3103,2006,Mujer,4,86.5,75+
3103,2007,Hombre,11,81.36363636363636,75+
3103,2007,Mujer,7,83.14285714285714,75+
3103,2008,Hombre,9,81.66666666666667,75+
3103,2008,Mujer,8,83.0,75+
3103,2009,Hombre,11,83.0,75+
3103,2009,Mujer,8,83.75,75+
3103,2010,Hombre,9,83.11111111111111,75+
3103,2010,Mujer,8,83.625,75+
3103,2011,Hombre,9,80.44444444444444,75+
3103,2011,Mujer,15,82.86666666666666,75+
3103,2012,Hombre,21,82.0,75+
3103,2012,Mujer,14,83.35714285714286,75+
3103,2013,Hombre,13,82.15384615384616,75+
3103,2013,Mujer,8,85.25,75+
3103,2014,Hombre,9,82.33333333333333,75+
3103,2014,Mujer,10,87.4,75+
3103,2015,Hombre,13,84.6923076923077,75+
3103,2015,Mujer,14,86.42857142857143,75+
3103,2016,Hombre,15,80.8,75+
3103,2016,Mujer,10,87.2,75+
3103,2017,Hombre,10,81.5,75+
3103,2017,Mujer,3,88.66666666666667,75+
3103,2018,Hombre,20,82.65,75+
3103,2018,Mujer,15,84.06666666666666,75+
3103,2019,Hombre,9,81.0,75+
3103,2019,Mujer,13,88.07692307692308,75+
3201,1990,Hombre,8,80.875,75+
3201,1990,Mujer,8,85.625,75+
3201,1991,Hombre,12,81.25,75+
3201,1991,Mujer,9,83.22222222222223,75+
3201,1992,Hombre,13,83.15384615384616,75+
3201,1992,Mujer,8,85.625,75+
3201,1993,Hombre,15,81.73333333333333,75+
3201,1993,Mujer,16,83.9375,75+
3201,1994,Hombre,16,82.375,75+
3201,1994,Mujer,11,86.0,75+
3201,1995,Hombre,14,81.14285714285714,75+
3201,1995,Mujer,18,81.55555555555556,75+
3201,1996,Hombre,16,82.0625,75+
3201,1996,Mujer,10,83.3,75+
3201,1997,Hombre,17,84.0,75+
3201,1997,Mujer,16,82.6875,75+
3201,1998,Hombre,14,81.07142857142857,75+
3201,1998,Mujer,15,83.2,75+
3201,1999,Hombre,14,86.0,75+
3201,1999,Mujer,10,84.4,75+
3201,2000,Hombre,8,86.375,75+
3201,2000,Mujer,14,86.78571428571429,75+
3201,2001,Hombre,5,84.6,75+
3201,2001,Mujer,8,84.5,75+
3201,2002,Hombre,13,83.07692307692308,75+
3201,2002,Mujer,10,80.9,75+
3201,2003,Hombre,14,81.78571428571429,75+
3201,2003,Mujer,17,85.88235294117646,75+
3201,2004,Hombre,10,79.4,75+
3201,2004,Mujer,17,86.17647058823529,75+
3201,2005,Hombre,9,88.0,75+
3201,2005,Mujer,13,84.76923076923077,75+
3201,2006,Hombre,18,80.77777777777777,75+
3201,2006,Mujer,15,80.4,75+
3201,2007,Hombre,11,80.81818181818181,75+
3201,2007,Mujer,17,83.88235294117646,75+
3201,2008,Hombre,17,81.47058823529412,75+
3201,2008,Mujer,11,85.18181818181819,75+
3201,2009,Hombre,14,81.14285714285714,75+
3201,2009,Mujer,20,85.6,75+
3201,2010,Hombre,17,81.3529411764706,75+
3201,2010,Mujer,17,83.94117647058823,75+
3201,2011,Hombre,19,82.84210526315789,75+
3201,2011,Mujer,17,83.70588235294117,75+
3201,2012,Hombre,17,81.88235294117646,75+
3201,2012,Mujer,8,84.375,75+
3201,2013,Hombre,21,82.71428571428571,75+
3201,2013,Mujer,13,82.38461538461539,75+
3201,2014,Hombre,20,81.4,75+
3201,2014,Mujer,30,83.3,75+
3201,2015,Hombre,24,80.875,75+
3201,2015,Mujer,27,86.07407407407408,75+
3201,2016,Hombre,20,81.75,75+
3201,2016,Mujer,14,84.64285714285714,75+
3201,2017,Hombre,24,85.54166666666667,75+
3201,2017,Mujer,15,82.13333333333334,75+
3201,2018,Hombre,23,81.17391304347827,75+
3201,2018,Mujer,25,86.44,75+
3201,2019,Hombre,22,82.45454545454545,75+
3201,2019,Mujer,13,87.23076923076923,75+
3202,1990,Hombre,5,84.4,75+
3202,1990,Mujer,7,81.28571428571429,75+
3202,1991,Hombre,7,83.28571428571429,75+
3202,1991,Mujer,4,83.5,75+
3202,1992,Hombre,9,81.77777777777777,75+
3202,1992,Mujer,7,82.14285714285714,75+
3202,1993,Hombre,10,84.7,75+
3202,1993,Mujer,7,82.57142857142857,75+
3202,1994,Hombre,11,82.81818181818181,75+
3202,1994,Mujer,1,92.0,75+
3202,1995,Hombre,5,79.2,75+
3202,1995,Mujer,6,83.66666666666667,75+
3202,1996,Hombre,7,82.85714285714286,75+
3202,1996,Mujer,6,82.33333333333333,75+
3202,1997,Hombre,10,82.8,75+
3202,1997,Mujer,5,85.2,75+
3202,1998,Hombre,7,85.57142857142857,75+
3202,1998,Mujer,5,85.8,75+
3202,1999,Hombre,7,82.71428571428571,75+
3202,1999,Mujer,7,81.85714285714286,75+
3202,2000,Hombre,6,79.83333333333333,75+
3202,2000,Mujer,9,84.66666666666667,75+
3202,2001,Hombre,4,83.5,75+
3202,2001,Mujer,6,85.33333333333333,75+
3202,2002,Hombre,14,80.71428571428571,75+
3202,2002,Mujer,9,82.66666666666667,75+
3202,2003,Hombre,10,80.5,75+
3202,2003,Mujer,9,85.22222222222223,75+
3202,2004,Hombre,6,81.83333333333333,75+
3202,2004,Mujer,8,88.875,75+
3202,2005,Hombre,6,80.5,75+
3202,2005,Mujer,11,87.27272727272727,75+
3202,2006,Hombre,19,81.10526315789474,75+
3202,2006,Mujer,19,85.57894736842105,75+
3202,2007,Hombre,13,79.15384615384616,75+
3202,2007,Mujer,13,86.61538461538461,75+
3202,2008,Hombre,10,83.3,75+
3202,2008,Mujer,10,85.9,75+
3202,2009,Hombre,7,85.28571428571429,75+
3202,2009,Mujer,11,86.18181818181819,75+
3202,2010,Hombre,23,80.91304347826087,75+
3202,2010,Mujer,15,83.6,75+
3202,2011,Hombre,13,84.0,75+
3202,2011,Mujer,15,87.46666666666667,75+
3202,2012,Hombre,17,81.41176470588235,75+
3202,2012,Mujer,11,82.36363636363636,75+
3202,2013,Hombre,10,80.5,75+
3202,2013,Mujer,10,85.8,75+
3202,2014,Hombre,14,85.14285714285714,75+
3202,2014,Mujer,11,85.18181818181819,75+
3202,2015,Hombre,11,82.63636363636364,75+
3202,2015,Mujer,20,84.05,75+
3202,2016,Hombre,12,79.83333333333333,75+
3202,2016,Mujer,10,83.3,75+
3202,2017,Hombre,13,84.84615384615384,75+
3202,2017,Mujer,8,86.625,75+
3202,2018,Hombre,9,85.55555555555556,75+
3202,2018,Mujer,11,86.63636363636364,75+
3202,2019,Hombre,14,82.92857142857143,75+
3202,2019,Mujer,13,83.15384615384616,75+
3301,1990,Hombre,45,82.08888888888889,75+
3301,1990,Mujer,43,83.51162790697674,75+
3301,1991,Hombre,52,82.23076923076923,75+
3301,1991,Mujer,49,83.81632653061224,75+
3301,1992,Hombre,47,82.95744680851064,75+
3301,1992,Mujer,40,83.6,75+
3301,1993,Hombre,54,82.27777777777777,75+
3301,1993,Mujer,54,85.62962962962963,75+
3301,1994,Hombre,49,83.12244897959184,75+
3301,1994,Mujer,50,83.28,75+
3301,1995,Hombre,58,82.41379310344827,75+
3301,1995,Mujer,53,83.86792452830188,75+
3301,1996,Hombre,49,84.42857142857143,75+
3301,1996,Mujer,55,84.05454545454545,75+
3301,1997,Hombre,59,83.37288135593221,75+
3301,1997,Mujer,51,85.50980392156863,75+
3301,1998,Hombre,60,82.38333333333334,75+
3301,1998,Mujer,59,83.94915254237289,75+
3301,1999,Hombre,73,84.04109589041096,75+
3301,1999,Mujer,52,85.71153846153847,75+
3301,2000,Hombre,56,82.39285714285714,75+
3301,2000,Mujer,55,83.63636363636364,75+
3301,2001,Hombre,56,81.75,75+
3301,2001,Mujer,66,84.81818181818181,75+
3301,2002,Hombre,55,83.74545454545455,75+
3301,2002,Mujer,71,85.50704225352112,75+
3301,2003,Hombre,61,82.68852459016394,75+
3301,2003,Mujer,59,85.08474576271186,75+
3301,2004,Hombre,69,85.05797101449275,75+
3301,2004,Mujer,75,84.06666666666666,75+
3301,2005,Hombre,71,82.02816901408451,75+
3301,2005,Mujer,57,83.3859649122807,75+
3301,2006,Hombre,73,82.01369863013699,75+
3301,2006,Mujer,75,85.64,75+
3301,2007,Hombre,84,82.92857142857143,75+
3301,2007,Mujer,53,84.86792452830188,75+
3301,2008,Hombre,65,82.4,75+
3301,2008,Mujer,74,84.97297297297297,75+
3301,2009,Hombre,66,83.12121212121212,75+
3301,2009,Mujer,79,84.70886075949367,75+
3301,2010,Hombre,76,82.94736842105263,75+
3301,2010,Mujer,79,84.49367088607595,75+
3301,2011,Hombre,69,82.15942028985508,75+
3301,2011,Mujer,78,85.17948717948718,75+
3301,2012,Hombre,90,83.6,75+
3301,2012,Mujer,83,84.67469879518072,75+
3301,2013,Hombre,68,83.04411764705883,75+
3301,2013,Mujer,72,85.88888888888889,75+
3301,2014,Hombre,94,82.12765957446808,75+
3301,2014,Mujer,100,86.56,75+
3301,2015,Hombre,109,83.40366972477064,75+
3301,2015,Mujer,99,85.11111111111111,75+
3301,2016,Hombre,94,83.12765957446808,75+
3301,2016,Mujer,92,86.58695652173913,75+
3301,2017,Hombre,112,83.71428571428571,75+
3301,2017,Mujer,96,87.47916666666667,75+
3301,2018,Hombre,83,84.74698795180723,75+
3301,2018,Mujer,85,86.84705882352941,75+
3301,2019,Hombre,83,83.51807228915662,75+
3301,2019,Mujer,97,85.62886597938144,75+
3302,1990,Hombre,6,81.66666666666667,75+
3302,1990,Mujer,4,81.75,75+
3302,1991,Hombre,4,78.25,75+
3302,1991,Mujer,3,86.33333333333333,75+
3302,1992,Hombre,4,85.75,75+
3302,1992,Mujer,5,84.0,75+
3302,1993,Hombre,10,84.9,75+
3302,1993,Mujer,8,83.0,75+
3302,1994,Hombre,7,81.14285714285714,75+
3302,1994,Mujer,6,84.33333333333333,75+
3302,1995,Hombre,7,87.0,75+
3302,1995,Mujer,6,88.0,75+
3302,1996,Hombre,4,79.25,75+
3302,1996,Mujer,6,83.0,75+
3302,1997,Hombre,10,86.1,75+
3302,1997,Mujer,5,91.6,75+
3302,1998,Hombre,6,85.33333333333333,75+
3302,1998,Mujer,2,78.5,75+
3302,1999,Hombre,5,80.6,75+
3302,1999,Mujer,6,89.16666666666667,75+
3302,2000,Hombre,4,92.75,75+
3302,2001,Hombre,7,85.57142857142857,75+
3302,2001,Mujer,7,85.28571428571429,75+
3302,2002,Hombre,9,84.33333333333333,75+
3302,2002,Mujer,3,84.33333333333333,75+
3302,2003,Hombre,7,83.14285714285714,75+
3302,2003,Mujer,6,84.66666666666667,75+
3302,2004,Hombre,6,84.5,75+
3302,2004,Mujer,4,84.25,75+
3302,2005,Hombre,3,82.0,75+
3302,2005,Mujer,5,86.2,75+
3302,2006,Hombre,4,89.75,75+
3302,2006,Mujer,3,89.0,75+
3302,2007,Hombre,6,83.16666666666667,75+
3302,2007,Mujer,7,88.71428571428571,75+
3302,2008,Hombre,13,83.92307692307692,75+
3302,2008,Mujer,3,84.66666666666667,75+
3302,2009,Hombre,5,82.2,75+
3302,2009,Mujer,7,86.85714285714286,75+
3302,2010,Hombre,6,83.33333333333333,75+
3302,2010,Mujer,2,85.0,75+
3302,2011,Hombre,8,84.0,75+
3302,2011,Mujer,6,91.16666666666667,75+
3302,2012,Hombre,3,82.33333333333333,75+
3302,2012,Mujer,8,87.25,75+
3302,2013,Hombre,11,82.9090909090909,75+
3302,2013,Mujer,12,83.25,75+
3302,2014,Hombre,7,89.14285714285714,75+
3302,2014,Mujer,7,84.71428571428571,75+
3302,2015,Hombre,11,84.54545454545455,75+
3302,2015,Mujer,7,91.14285714285714,75+
3302,2016,Hombre,14,84.71428571428571,75+
3302,2016,Mujer,4,82.0,75+
3302,2017,Hombre,17,87.6470588235294,75+
3302,2017,Mujer,4,86.0,75+
3302,2018,Hombre,10,86.4,75+
3302,2018,Mujer,12,83.58333333333333,75+
3302,2019,Hombre,6,85.66666666666667,75+
3302,2019,Mujer,16,86.625,75+
3303,1990,Hombre,4,81.75,75+
3303,1990,Mujer,6,81.66666666666667,75+
3303,1991,Hombre,7,84.28571428571429,75+
3303,1991,Mujer,8,84.25,75+
3303,1992,Hombre,9,84.11111111111111,75+
3303,1992,Mujer,4,91.0,75+
3303,1993,Hombre,6,86.66666666666667,75+
3303,1993,Mujer,5,86.0,75+
3303,1994,Hombre,4,82.75,75+
3303,1994,Mujer,5,79.0,75+
3303,1995,Hombre,3,83.0,75+
3303,1995,Mujer,4,83.75,75+
3303,1996,Hombre,6,83.33333333333333,75+
3303,1996,Mujer,8,83.75,75+
3303,1997,Hombre,7,77.85714285714286,75+
3303,1997,Mujer,1,75.0,75+
3303,1998,Hombre,3,87.0,75+
3303,1998,Mujer,4,86.25,75+
3303,1999,Hombre,7,83.71428571428571,75+
3303,1999,Mujer,5,86.6,75+
3303,2000,Hombre,6,83.16666666666667,75+
3303,2000,Mujer,5,83.8,75+
3303,2001,Hombre,11,79.27272727272727,75+
3303,2001,Mujer,7,84.42857142857143,75+
3303,2002,Hombre,6,87.0,75+
3303,2002,Mujer,7,81.57142857142857,75+
3303,2003,Hombre,5,82.0,75+
3303,2003,Mujer,8,82.5,75+
3303,2004,Hombre,2,80.5,75+
3303,2004,Mujer,5,88.0,75+
3303,2005,Hombre,5,76.4,75+
3303,2005,Mujer,9,84.0,75+
3303,2006,Hombre,7,81.85714285714286,75+
3303,2006,Mujer,7,85.14285714285714,75+
3303,2007,Hombre,8,83.625,75+
3303,2007,Mujer,4,84.0,75+
3303,2008,Hombre,1,87.0,75+
3303,2008,Mujer,5,84.2,75+
3303,2009,Hombre,8,79.5,75+
3303,2009,Mujer,10,85.4,75+
3303,2010,Hombre,6,81.16666666666667,75+
3303,2010,Mujer,13,85.07692307692308,75+
3303,2011,Hombre,6,82.5,75+
3303,2011,Mujer,8,86.75,75+
3303,2012,Hombre,8,84.0,75+
3303,2012,Mujer,5,87.0,75+
3303,2013,Hombre,11,83.36363636363636,75+
3303,2013,Mujer,16,87.3125,75+
3303,2014,Hombre,10,81.2,75+
3303,2014,Mujer,6,85.33333333333333,75+
3303,2015,Hombre,6,83.83333333333333,75+
3303,2015,Mujer,10,84.1,75+
3303,2016,Hombre,11,82.54545454545455,75+
3303,2016,Mujer,7,85.0,75+
3303,2017,Hombre,14,85.57142857142857,75+
3303,2017,Mujer,14,89.42857142857143,75+
3303,2018,Hombre,16,84.1875,75+
3303,2018,Mujer,6,87.0,75+
3303,2019,Hombre,10,83.5,75+
